54,91,65,89,53,95,35,19,33,57,60,93,62,48,63,98,24,17,47,21,
18,55,70,87,69,63,30,12,17,74,97,31,95,62,41,38,39,47,84,21,

93,34,46,64,89,36,11,50,47,97,54,99,45,9,81,83,61,10,80,48,
18,20,75,60,95,40,100,63,2,10,80,61,48,83,91,27,34,35,82,54,

26,51,77,68,78,52,45,82,9,56,61,76,2,67,92,58,55,46,22,16,
14,67,98,86,27,11,44,61,75,71,37,10,41,4,9,77,84,91,16,46,

82,100,53,93,10,48,61,46,65,31,90,95,14,47,78,72,42,68,81,5,
40,97,93,4,13,89,7,74,94,61,73,91,58,71,5,32,68,81,42,56,

83,11,17,14,52,42,21,36,89,57,100,88,12,38,78,73,91,90,64,15,
41,93,35,21,84,40,38,79,64,51,57,88,43,17,7,2,15,63,44,91,

66,74,51,35,6,90,87,58,95,47,3,15,8,59,23,55,80,72,70,40,
71,86,31,22,60,98,10,88,35,80,81,43,93,51,59,9,37,74,24,28,

66,74,35,58,90,6,15,8,3,95,23,47,24,59,80,88,57,76,7,52,
40,79,16,58,88,62,63,22,72,45,53,36,3,51,4,13,57,21,7,66,

89,21,14,96,55,86,36,79,100,7,83,38,24,57,73,53,42,93,76,51,
54,91,37,99,20,50,33,71,19,24,42,53,73,51,93,28,84,76,38,49,

80,13,93,58,12,74,23,63,100,49,45,36,37,54,96,64,60,94,65,59,
26,33,98,13,51,31,25,36,35,96,48,46,87,37,94,10,52,62,99,89,

56,27,29,89,64,57,20,1,76,79,85,12,25,40,92,15,68,67,97,3,
95,38,43,64,96,19,45,2,79,78,34,40,67,76,61,68,15,85,12,25,

34,12,22,66,29,38,41,93,68,48,53,36,44,73,75,45,37,79,9,90,
68,17,41,4,85,75,45,39,14,62,96,90,40,80,78,99,23,95,73,84,

74,80,67,7,8,71,15,92,20,45,48,57,10,73,42,55,4,13,50,11,
60,4,35,9,42,49,38,51,79,23,11,8,45,36,61,31,22,5,98,71,

99,9,55,47,29,74,60,24,22,20,39,43,73,70,75,52,33,64,62,79,
2,59,77,90,57,44,88,63,36,69,30,25,24,86,73,11,74,22,79,72,

