39,92,78,16,83,91,60,84,74,33,29,27,1,42,85,56,80,58,35,68,

19,48,44,28,33,81,58,66,70,64,39,11,15,8,74,52,22,24,46,79,
59,6,19,73,2,98,31,69,45,23,33,89,1,44,8,24,46,79,81,22,

19,33,16,81,11,58,64,45,25,18,74,9,39,92,79,99,6,78,80,42,
25,62,7,16,86,90,60,9,51,3,42,33,76,50,88,31,5,80,78,79,

81,74,76,57,15,37,75,40,83,12,45,36,26,33,18,62,11,85,97,86,
33,77,48,6,80,11,25,92,91,15,60,21,55,66,69,72,23,90,70,97,

63,1,49,78,91,81,62,48,84,46,35,83,97,33,77,2,99,79,40,5,
62,34,24,79,35,93,61,83,5,38,21,76,100,86,26,81,11,37,13,1,

37,5,26,18,22,96,86,53,50,68,71,87,76,1,47,88,43,89,67,92,
29,100,88,25,27,9,63,40,74,6,32,49,97,3,70,59,10,89,76,43,

27,37,88,8,70,48,100,49,52,71,83,23,58,82,62,40,13,34,30,5,
97,72,34,31,30,35,9,58,70,83,48,45,88,79,5,13,66,69,40,7,

22,6,75,87,9,76,51,32,73,54,98,3,26,41,60,16,43,47,30,34,
65,91,52,83,87,50,2,21,10,71,43,81,68,54,11,34,51,75,3,47,

48,62,11,60,14,71,24,32,80,94,93,98,6,90,36,53,77,68,4,86,
49,72,98,89,92,87,86,32,94,20,41,90,19,61,67,30,65,37,10,25,

43,22,47,5,93,4,33,20,100,26,24,76,14,83,19,49,78,68,6,42,
67,19,74,48,100,35,97,89,60,70,14,49,95,5,58,9,50,53,55,86,

62,11,41,81,33,72,84,52,91,2,80,42,20,5,18,65,29,92,68,44,
26,87,23,60,49,68,35,99,78,50,48,7,47,22,61,92,41,29,59,94,
62,11,41,81,33,72,84,52,91,2,80,42,20,5,18,65,29,92,68,44,
88,31,8,63,29,18,68,77,46,25,42,44,22,66,61,64,55,92,79,65,

41,42,27,65,64,1,55,68,54,33,79,40,52,34,16,59,73,76,60,47,
35,95,25,1,99,34,57,63,92,49,7,31,52,11,59,12,68,76,82,26,
41,42,27,65,64,1,55,68,54,33,79,40,52,34,16,59,73,76,60,47,
57,64,90,26,42,34,96,62,7,76,6,67,91,20,30,75,81,84,46,80,

14,20,62,40,22,67,3,95,93,43,13,92,6,5,54,84,94,68,89,56,
99,23,20,33,96,24,5,88,14,61,18,6,32,10,92,87,54,56,68,84,

47,34,90,19,97,78,81,55,35,85,79,89,5,22,49,53,92,27,48,57,
26,25,57,78,80,100,77,24,27,8,40,90,31,97,95,56,73,54,3,20,
47,34,90,19,97,78,81,55,35,85,79,89,5,22,49,53,92,27,48,57,
93,82,87,84,3,58,94,49,59,34,73,99,63,100,33,42,95,72,89,70,

4,26,31,19,17,33,77,16,13,20,95,99,86,3,34,51,62,69,59,88,
67,4,17,6,33,19,40,60,54,39,22,69,34,3,88,13,62,86,59,51,

98,33,72,34,66,93,25,27,41,12,70,23,11,39,37,47,76,15,17,77,
95,37,89,100,93,55,11,52,8,49,96,26,14,44,10,91,5,25,24,16,

81,3,32,66,69,51,61,91,19,83,97,37,65,71,84,46,14,52,6,56,
13,17,100,37,63,30,20,32,87,24,14,84,9,74,40,53,8,79,21,44,

30,58,32,23,63,18,28,22,59,29,41,50,54,75,95,98,69,19,42,6,
89,22,53,16,46,48,74,77,7,82,43,37,52,23,59,60,56,13,76,54,

41,37,72,89,52,56,18,96,87,1,76,97,54,42,82,47,7,50,77,83,
66,14,50,60,8,82,23,19,73,2,37,15,77,80,100,24,67,51,85,22,

41,37,72,89,52,18,96,87,1,83,82,76,54,7,42,97,81,36,58,67,
77,45,53,51,79,3,8,25,14,89,56,83,10,47,5,43,50,95,41,97,

41,58,48,82,26,19,100,52,46,56,6,37,92,2,33,11,39,51,5,64,
3,43,100,9,40,34,91,18,49,81,41,32,74,86,39,12,56,79,53,58,

68,87,91,21,42,30,41,84,83,57,3,43,69,74,98,48,4,47,22,23,
64,73,67,13,75,86,69,92,80,25,31,50,85,27,26,41,65,14,95,32,

22,67,57,69,88,70,85,25,28,59,64,60,6,40,32,35,97,3,14,73,
9,49,74,19,53,25,82,4,29,77,50,21,66,36,18,41,51,37,67,35,

30,43,44,58,97,72,7,41,9,78,93,40,35,29,60,2,12,90,16,85,
22,30,96,55,11,4,38,78,57,41,64,17,26,24,52,86,81,60,42,71,

68,48,45,1,51,14,2,99,4,67,72,54,61,87,18,8,7,57,26,47,
51,97,44,84,42,92,2,33,17,89,14,21,40,11,10,49,64,35,1,20,

81,99,71,55,53,34,28,83,74,62,44,86,25,73,19,89,17,80,6,61,
8,39,57,13,1,61,19,7,82,33,41,38,4,86,52,70,30,94,89,69,

51,99,28,9,4,17,23,52,100,49,58,42,47,22,46,30,66,2,81,83,
5,83,89,78,18,94,32,43,24,96,55,11,84,92,33,14,77,46,36,76,

1,55,70,34,83,42,11,65,97,78,27,51,52,71,63,96,85,43,90,13,
87,36,94,40,15,60,17,16,93,8,76,1,22,70,68,49,96,75,53,55,

70,8,99,6,75,64,91,14,27,97,100,58,63,5,83,81,90,54,93,4,
50,93,12,79,97,91,57,52,36,94,43,14,100,42,61,28,53,13,49,40,

98,8,37,76,57,99,34,87,75,44,30,24,86,22,14,66,47,82,51,62,
49,76,72,16,45,51,48,65,9,83,17,91,77,85,55,14,54,10,36,69,

12,34,76,99,37,30,86,57,87,44,24,77,75,22,82,62,36,48,51,23,
99,89,46,48,40,59,2,95,45,65,83,28,26,13,51,17,25,62,52,78,

76,30,28,88,39,82,2,100,99,36,4,29,96,92,64,11,6,1,57,58,
64,39,68,89,54,47,3,23,93,34,19,79,50,65,70,29,11,6,92,1,

68,64,16,85,12,44,35,49,29,62,19,70,7,1,23,98,17,39,60,83,
59,9,23,60,68,79,18,86,28,11,7,91,42,17,24,35,14,33,5,71,

39,44,69,84,34,29,5,94,18,63,52,55,12,93,24,48,40,9,61,30,
36,17,4,92,41,72,22,88,13,75,43,98,99,67,58,33,7,50,70,96,

51,99,76,36,40,44,21,27,7,57,45,11,25,14,46,75,9,70,50,54,
66,33,32,75,45,3,81,51,68,54,55,31,53,62,90,41,30,40,67,80,

