17,53,83,27,79,13,87,29,84,63,54,51,91,69,11,8,43,7,38,50,
49,98,41,12,9,91,72,57,13,6,85,29,96,22,23,27,58,63,3,21,

83,36,86,91,60,29,84,38,69,7,75,1,53,41,27,87,11,56,13,17,
50,13,8,72,25,81,90,14,19,5,40,67,22,91,45,58,78,69,31,15,
83,36,86,91,60,29,84,38,69,7,75,1,53,41,27,87,11,56,13,17,
71,89,84,34,3,25,18,49,83,53,35,100,92,45,2,37,59,62,9,29,

41,49,100,84,92,63,89,11,36,12,22,73,20,60,94,10,67,69,96,58,
26,37,4,49,92,23,38,2,87,19,54,30,22,50,59,79,7,58,32,75,

17,41,20,86,28,11,71,82,51,39,43,53,19,78,31,16,46,88,1,13,
20,4,2,40,16,5,12,26,36,45,42,70,83,78,44,84,55,72,25,15,

78,73,22,4,39,30,19,23,1,98,44,69,13,31,38,3,27,2,77,83,
15,63,24,38,48,61,33,17,90,52,79,89,82,69,28,55,59,97,20,6,

78,73,23,77,44,27,98,76,52,42,12,64,13,17,1,5,19,74,2,4,
9,4,25,47,90,73,1,44,45,89,71,3,36,56,23,17,61,58,98,2,

78,73,83,52,5,13,98,1,64,23,22,45,42,19,31,39,77,87,2,3,
74,78,31,19,57,29,79,56,65,92,4,16,28,80,54,39,85,89,76,40,

73,83,45,6,78,23,64,98,51,5,13,76,75,12,2,31,25,17,19,74,
92,2,61,64,18,85,88,55,78,93,66,29,71,98,57,95,38,86,51,53,

53,25,89,58,75,22,59,63,13,73,14,26,12,64,94,72,35,65,21,2,
27,9,21,8,54,66,84,78,81,99,33,24,11,31,43,67,97,41,28,100,

40,15,82,86,88,92,31,52,6,7,68,17,64,18,93,83,12,76,98,42,
34,47,50,2,95,44,13,42,85,5,51,10,24,36,19,97,71,3,41,52,

91,32,36,59,62,80,72,73,93,42,83,3,52,28,19,50,98,40,70,39,
52,58,31,49,42,9,47,55,1,18,71,8,59,2,85,100,41,3,45,4,

68,3,49,81,52,24,12,87,76,100,15,26,48,58,5,86,1,33,78,71,
16,3,31,43,10,80,100,38,60,97,79,6,44,22,32,93,17,12,83,5,

10,78,1,58,9,31,14,5,47,69,23,51,32,57,55,99,27,83,28,42,
49,27,7,70,6,32,83,13,80,94,23,97,30,35,2,9,40,63,11,28,

59,44,69,100,77,86,27,61,41,55,24,40,32,79,68,4,50,56,78,16,
45,17,14,5,79,39,29,7,60,54,77,26,3,35,81,62,37,65,80,40,

32,14,10,86,78,100,1,36,99,5,9,77,39,61,29,94,17,44,15,40,
65,96,19,58,5,45,38,60,30,15,57,73,28,16,56,49,55,80,42,17,

